Station,StationID,Date,Time,SampleDescription,FieldNotes,Weather,NorthLat,WestLong,Chla,Pheophytin,DissAmmonia,DissCalcium,DissChloride,DissNitrateNitrite,DOC,TOC,DON,DissOrthoPhos,TotPhos,DissSilica,TDS,TSS,VSS,TKN,Depth,Secchi,Microcystis,SpCndSurface,FluorescenceSurface,DOSurface,WTSurface,TurbiditySurface,pHSurface,SpCndBottom,FluorescenceBottom,DOBottom,WTBottom,TurbidityBottom,pHBottom
D16 ,B9D80581401,2018-10-16,09:30,,N/A,"Air temp 61.7 deg F, wind speed 2.2 mph, sunny, ripples to small waves with no white caps",N/A,N/A,1.59,0.64,0.06,15,146,0.308,1.9,1.9,ND,0.07,0.07,16.2,388,5,1,0.25,41.4,168,3,701,1,8.92,17.91,2.2,8.14,814,1.1,8.85,17.83,4.1,7.94
D16 ,B9D80581401,2018-11-27,08:00,,Could only get sonde down to 44 feet with cable.,"Air temp 53 degrees F, Wind speed 4 mph, Foggy skies, No waves/flat, No rain.",N/A,N/A,1.14,0.77,0.144,16.7,221,0.548,2.5,2.6,0.16,0.079,0.079,14.5,533,6,1,0.359,54.4,108,1,924,1.4,9.51,12.6,1.6,7.86,1092,1.2,9.37,12.59,4.2,7.69
D16 ,B9D80581401,2018-12-13,08:45,,Sampling done on RV compliance. Weather from iPhone 10.,"Air temp 44 degrees F, Wind speed 1 mph, Foggy, No waves/flat, No rain",N/A,N/A,0.78,ND,0.119,19.2,211,0.581,3.1,3.2,0.22,0.076,0.075,17.4,542,5,1,0.38,40,180,1,957,1.5,9.14,11.31,3.4,7.58,967,1.6,9.06,11.27,4.3,7.56
D19,B9D80261369,2004-05-10,09:00,,N/A,"overcast, cool, windy 20-25 pmh out of west",N/A,N/A,10.2,3.47,ND,N/A,21,0.22,N/A,N/A,0.1,0.03,0.08,6.9,129,15,3,0.2,13.1,60,N/A,225,1.1,8.6,19.6,21.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2004-06-07,09:00,,N/A,Hazy and cool with medium to strong winds (20-27 mph),N/A,N/A,2.33,1.71,0.05,N/A,235,0.45,N/A,N/A,0.2,0.06,0.1,12.1,533,19,4,0.3,10.4,40,N/A,967,1.4,8.2,20.7,18,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2004-07-06,08:10,,microcystis present in zoo tow     hach turbidity = 17.0,clear. cool windy up to 20mph,N/A,N/A,1.74,0.82,0.03,N/A,105,0.32,N/A,N/A,0.1,0.06,0.09,14.5,275,10,2,0.2,16.4,80,N/A,499,1.2,7.6,22.8,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2004-08-19,08:40,,N/A,"Partly sunny, warm, wind 10.5 knots",N/A,N/A,2.03,1.19,0.02,N/A,125,0.18,N/A,N/A,0.1,0.05,0.05,14.4,327,5,1,0.3,23.1,96,N/A,578,1.1,7.8,23,7.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2004-09-20,11:35,,N/A,"Scattered clouds, cool, sunny, wind= 3 knots",N/A,N/A,2.18,0.89,0.03,N/A,212,0.23,N/A,N/A,ND,0.06,0.08,14.4,519,5,2,0.3,26.3,88,N/A,920,1.1,8,21.1,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2004-10-18,10:10,,N/A,"Overcast, cool, light breeze",N/A,N/A,1.51,1.27,0.04,N/A,215,0.29,N/A,N/A,0.2,0.06,0.2,13.2,521,4,ND,0.4,20.3,120,N/A,928,1.2,8.7,18.6,6.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2004-11-17,10:40,,N/A,"Fog (less dense), Cool, No Wind",N/A,N/A,1.15,0.65,0.09,N/A,220,0.5,N/A,N/A,1.4,0.06,0.08,15.7,541,6,2,0.3,31.1,134,N/A,966,1.02,8.75,14.45,6.45,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2004-12-16,10:45,,N/A,N/A,N/A,N/A,0.18,1.55,0.13,N/A,212,0.54,N/A,N/A,0.2,0.06,0.12,17.2,511,4,ND,0.4,14.7,130,N/A,892,1.05,9.6,10.3,10.35,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2005-01-14,09:45,,N/A,N/A,N/A,N/A,0.67,0.69,0.11,N/A,33,0.86,N/A,N/A,0.4,0.07,0.13,17.6,159,14,1,0.7,20.5,54,N/A,277,1.71,9.5,8.98,25.16,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2005-02-14,10:20,,Nepholometer Malfunction,N/A,N/A,N/A,0.56,0.36,0.07,N/A,24,0.64,N/A,N/A,0.2,0.07,0.1,18.7,166,5,2,0.4,8.5,96,N/A,283,1.24,9,11.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2005-03-17,10:55,,N/A,"Cloudy skies, cool, no breeze",N/A,N/A,1.76,0.38,0.06,N/A,28,0.61,N/A,N/A,0.4,0.06,0.09,16.4,176,2,ND,0.5,16.7,154,N/A,306,1.5,8.9,16.51,7.51,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2005-04-14,08:55,,N/A,"Very Windy (25-30 mph), clear, cold",N/A,N/A,1.42,0.53,0.04,N/A,21,0.46,N/A,N/A,0.3,0.04,0.08,14,139,5,2,0.4,16.7,94,N/A,248,1.4,9.6,14.42,11.23,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2005-05-16,11:25,,N/A,"10 mph winds, partly cloudy, warm",N/A,N/A,1.28,0.94,0.04,N/A,19,0.26,N/A,N/A,0.2,0.04,0.07,11.3,120,1,ND,0.3,15.3,92,N/A,208,1.4,8.5,19.2,10.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2005-06-13,09:55,,N/A,"Slight Breeze, sunny, warm, no clouds",N/A,N/A,1.15,0.5,0.04,N/A,11,0.18,N/A,N/A,0.3,0.05,0.07,12.3,78,4,ND,0.2,30.6,124,N/A,137,1,8.3,20.8,7.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2005-07-11,08:50,,N/A,"Clear, warm, medium winds",N/A,N/A,2.11,0.4,0.02,N/A,9,0.16,N/A,N/A,0.1,0.04,0.08,13.5,89,7,1,0.2,24.7,100,N/A,159,1.5,7.85,22.9,7.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2005-08-08,08:45,,Microcystis observed,No weather observation written on data sheet,N/A,N/A,3.2,1.33,0.01,N/A,68,0.21,N/A,N/A,ND,0.05,0.08,14.4,209,8,1,0.2,44,86,N/A,377,2.2,7.7,23.4,4.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2005-09-21,12:00,,N/A,sunny and calm,N/A,N/A,1.68,0.77,0.03,N/A,138,0.21,N/A,N/A,0.2,0.05,0.08,14.1,337,8,2,0.3,18.2,112,N/A,632,1,8.2,19,6.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2005-10-20,08:35,,N/A,Overcast and cool with light winds,N/A,N/A,1.29,0.76,0.03,N/A,151,0.23,N/A,N/A,0.2,0.04,0.08,13.6,383,4,1,0.2,17.1,112,N/A,693,1,8.5,18.1,7.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2005-11-17,09:10,,Rotifer pump comparison tests,Partly cloudy and cool with light to medium winds,N/A,N/A,1.22,0.63,0.08,N/A,259,0.45,N/A,N/A,ND,0.05,0.08,14.6,635,7,2,0.4,25.7,124,N/A,1072,0.9,9.5,14.7,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2005-12-20,08:45,,WT taken from vertical seabird,No weather observation written on data sheet,N/A,N/A,1.48,2.26,0.15,N/A,294,0.51,N/A,N/A,0.1,0.05,0.06,15.6,602,16,2,0.3,32,52,N/A,1175,1.1,9.9,9.8,16.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2006-01-20,09:45,,Bulb in nephelometer replaced,"foggy, cold,",N/A,N/A,0.57,0.23,0.06,N/A,20,0.64,N/A,N/A,0.3,0.06,0.1,15.6,115,11,2,0.5,19.9,60,N/A,201,1.1,9.5,10.4,13.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2006-02-16,07:50,,N/A,"Mostly sunny, cool, light winds",N/A,N/A,0.89,0.71,0.04,N/A,12,0.27,N/A,N/A,0.3,0.03,0.03,15.8,94,12,1,0.3,27.4,60,N/A,161,1.1,10,11.3,14.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2006-03-20,07:55,,N/A,"overcast, raining, cool",N/A,N/A,1.28,0.61,0.04,N/A,15,0.34,N/A,N/A,0.2,0.03,0.07,14.5,116,10,1,0.3,20.5,80,N/A,212,1.3,10.2,11.4,11.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2006-04-20,07:45,,N/A,"overcast, wind 5-10 mph, warm",N/A,N/A,2.63,1.36,0.03,N/A,14,0.27,N/A,N/A,0.3,0.05,0.08,13.2,98,4,2,0.4,28.9,90,N/A,168,1.6,8.8,15.4,10.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2006-05-17,07:20,,N/A,Mostly sunny and cool with medium winds,N/A,N/A,1.45,1.33,0.03,N/A,12,0.12,N/A,N/A,0.2,0.05,0.09,9.1,82,3,1,0.3,28.2,100,N/A,125,1.3,8.1,20.5,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2006-06-28,04:35,,N/A,Overcast and cool w/medium winds (up to 9 knots).,N/A,N/A,1.78,0.99,0.05,N/A,10,0.23,N/A,N/A,0.1,0.06,0.09,11.1,76,8,1,0.3,19.3,76,N/A,132,1.4,7.8,23.2,8.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2006-07-13,07:05,,N/A,Mostly sunny and warm.,N/A,N/A,2.18,1.19,0.02,N/A,11,0.19,N/A,N/A,0.2,0.04,0.08,12.2,85,11,ND,0.3,25.9,100,N/A,149,1.4,7.7,23.1,6.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2006-08-14,09:25,,N/A,"25 knots wind, cool, mostly sunny, microcystis present.",N/A,N/A,2.84,1.66,0.02,N/A,56,0.16,N/A,N/A,0.1,0.04,0.07,12.7,183,17,2,0.2,10.8,76,N/A,326,1.5,8.1,22.4,4.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2006-09-11,08:10,,Microcystis observed,"sunny and warm, light breeze",N/A,N/A,1.8,1.78,0.03,N/A,50,0.19,N/A,N/A,0.1,0.04,0.06,13,178,7,2,0.2,8.5,100,N/A,323,1.3,8.2,20.9,3.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2006-10-10,07:20,,N/A,Mostly sunny and cool with medium to strong winds (15 and 17 knts),N/A,N/A,1.58,1.36,0.03,N/A,57,0.26,N/A,N/A,0.1,0.04,0.07,12.7,192,7,ND,0.2,19.1,88,N/A,342,1.2,9.2,18.3,6.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2006-11-08,07:50,,N/A,"overcast and  cool, partly raining",N/A,N/A,1.27,0.71,0.05,N/A,154,0.4,N/A,N/A,0.2,0.04,0.06,12.3,380,6,2,0.3,9,104,N/A,689,1.2,9.3,16.7,5.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2006-12-07,07:45,,N/A,Foggy and cool.,N/A,N/A,1.32,0.8,0.09,N/A,232,0.51,N/A,N/A,0.2,0.05,0.08,15,560,4,ND,0.4,16.5,130,N/A,992,1.4,10.5,11.1,3.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2007-01-10,09:45,,N/A,mostly cloudy and cool with a light breeze,N/A,N/A,1.11,0.98,0.13,N/A,137,0.61,N/A,N/A,0.3,0.05,0.06,17.6,356,8,2,0.3,6.8,80,N/A,639,1.4,11.2,8.4,7.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2007-02-08,08:20,,N/A,Foggy and cool,N/A,N/A,1.5,1.03,0.1,N/A,85,0.6,N/A,N/A,0.4,0.05,0.07,17.3,268,6,2,0.5,13,130,N/A,483,1.3,10.9,9.7,4.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2007-03-08,09:30,,N/A,Mostly sunny and warm with a light breeze.,N/A,N/A,1.21,0.95,0.07,N/A,18,0.5,N/A,N/A,0.2,0.04,0.04,17.1,122,4,ND,0.3,31.3,60,N/A,217,1.3,10.2,11.9,7.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2007-04-09,09:05,,N/A,Mostly cloudy and cool with medium to strong winds,N/A,N/A,1.38,0.75,0.05,N/A,31,0.37,N/A,N/A,ND,0.03,0.06,14.4,155,5,ND,0.1,9.5,86,N/A,276,1.2,9,16.9,3.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2007-05-08,08:25,,N/A,mostly sunny and warm,N/A,N/A,0.91,1.01,0.03,N/A,23,0.5,N/A,N/A,0.2,0.04,0.06,10.7,130,3,ND,0.4,27,122,N/A,236,1.1,8.5,19.2,6.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2007-06-06,08:10,,Microcystis observed.,Mostly cloudy and cool with medium winds.,N/A,N/A,1.67,0.81,0.04,N/A,28,0.49,N/A,N/A,0.3,0.05,0.09,11.5,147,6,1,0.5,27.3,88,N/A,267,1.2,8.5,19,7.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2007-07-18,07:20,,N/A,Mostly cloudy and cool with light winds.,N/A,N/A,2.09,1.44,0.04,N/A,119,0.35,N/A,N/A,0.1,0.05,0.08,13.1,310,9,9,0.2,30.9,80,N/A,557,1.4,8,21.9,8.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2007-08-16,07:10,,microcystis observed,mostly sunny and cool with medium to strong winds,N/A,N/A,2.82,1.5,0.03,N/A,256,0.22,N/A,N/A,0.2,0.05,0.07,13.8,591,12,2,0.3,7.1,100,N/A,1052,0.8,8.3,21.8,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2007-09-17,09:20,,Microcystis observed,mostly sunny and warm,N/A,N/A,1.24,1.52,0.03,N/A,186,0.22,N/A,N/A,0.1,0.05,0.07,14.7,488,1,ND,0.2,11.8,120,N/A,863,0.9,8.9,20.8,2.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2007-10-15,08:50,,N/A,partly cloudy and cool with calm conditions,N/A,N/A,1.26,1.19,0.04,N/A,224,0.31,N/A,N/A,0.2,0.06,0.06,15.3,502,6,2,0.2,13.8,156,N/A,948,1,9.7,17.7,3.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2007-11-13,08:50,,N/A,Mostly sunny and cool with a light breeze.,N/A,N/A,0.66,0.35,0.08,N/A,149,0.52,N/A,N/A,0.2,0.07,0.08,15.7,381,1,ND,0.3,17.3,148,N/A,688,1,9.1,15.7,1.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2007-12-13,09:10,,N/A,Very cold.  Sunny and cold with light winds.,N/A,N/A,1.35,0.67,0.15,N/A,250,0.59,N/A,N/A,0.3,0.06,0.16,19,553,5,2,1.4,15.5,100,N/A,1166,1.2,10.4,9.8,3.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2008-01-14,10:30,,N/A,Foggy and cool,N/A,N/A,1.01,1.55,0.18,N/A,80,0.91,N/A,N/A,0.6,0.05,0.11,20.3,262,15,4,0.9,10.1,40,N/A,469,2,9.9,8.6,18.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2008-02-13,10:10,,N/A,Overcast and cool with light winds,N/A,N/A,0.82,0.6,0.09,N/A,26,0.95,N/A,N/A,0.4,0.06,0.1,18.4,154,15,3,0.5,21.3,30,N/A,272,1.7,9.9,9.8,23.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2008-03-12,08:10,,N/A,Partly cloudy and cool with medium winds,N/A,N/A,1.75,0.92,0.06,N/A,24,0.6,N/A,N/A,0.4,0.05,0.09,18,159,7,2,0.6,20.2,48,N/A,281,1.6,9.5,13.5,14.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2008-04-10,07:30,,N/A,Mostly sunny and cool with 10-12 mph winds,N/A,N/A,13.35,3.17,ND,N/A,33,0.56,N/A,N/A,0.1,0.04,0.08,14.5,189,11,3,0.2,37.8,76,N/A,328,3.1,10.2,14.5,8.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2008-05-09,08:05,,N/A,Mostly sunny and clear with light winds,N/A,N/A,6.41,2.94,0.02,N/A,32,0.34,N/A,N/A,0.2,0.04,0.06,13,168,7,2,0.3,27,64,N/A,304,2.3,8.9,18,8.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2008-06-09,08:40,,N/A,N/A,N/A,N/A,4.19,2.68,0.03,N/A,40,0.46,N/A,N/A,0.2,0.06,0.1,12.3,176,17,1,0.2,35.6,40,N/A,318,2.1,8.15,19.9,12.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2008-07-07,08:05,,N/A,"Mostly sunny and warm, microcystis observed",N/A,N/A,2.99,1.19,0.02,N/A,60,0.53,N/A,N/A,0.3,0.07,0.09,16.4,214,4,1,0.4,10.8,68,N/A,383,1.7,7.7,22.7,10.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2008-08-06,08:55,,Fluorometer not working,N/A,N/A,N/A,3.36,1.98,0.02,N/A,150,0.33,N/A,N/A,0.1,0.07,0.07,16.7,452,5,ND,0.2,15.3,94,N/A,821,N/A,7.9,22.2,4.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2008-09-03,07:25,,N/A,mostly sunny and warm with light breeze & microcystis observed,N/A,N/A,1.59,1.09,0.03,N/A,277,0.32,N/A,N/A,0.3,0.07,0.08,16.5,639,ND,ND,0.3,8.7,106,N/A,1154,1.1,8,22.5,5.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2008-10-02,08:00,,microcystis present,partly cloudy and cool with medium winds (11mph),N/A,N/A,3.65,1.86,0.03,N/A,153,0.34,N/A,N/A,0.3,0.07,0.07,15.6,411,7,2,0.3,11.2,120,N/A,742,1,8.3,20.8,4.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2008-11-17,10:15,,N/A,"mostly sunny, warm",N/A,N/A,1.42,0.49,0.08,N/A,237,0.57,N/A,N/A,0.2,0.08,0.11,16.6,677,5,1,0.3,10.8,116,N/A,1221,0.9,8.7,15.7,5.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2008-12-03,09:45,,N/A,Partly foggy and cool -,N/A,N/A,1.05,0.49,0.09,N/A,239,0.64,N/A,N/A,0.3,0.07,0.08,18.1,557,4,1,0.4,10.8,140,N/A,1039,0.9,8.6,13.3,4.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2009-01-14,08:40,,N/A,Foggy and cool,N/A,N/A,1.77,0.47,0.15,N/A,222,0.7,N/A,N/A,0.4,0.07,0.1,20.1,542,4,1,0.7,10.3,100,N/A,982,1.2,10.3,8.3,7.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2009-02-17,10:30,,N/A,N/A,N/A,N/A,2.16,2.3,0.11,N/A,145,0.71,N/A,N/A,0.5,0.07,0.1,19.8,401,14,2,0.8,16.3,56,N/A,721,2,10.3,10.1,11.9,7.85,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2009-03-18,09:50,,N/A,mostly sunny and warm with light winds.,N/A,N/A,ND,2.22,0.05,N/A,23,0.48,N/A,N/A,0.5,0.06,0.08,18.6,157,3,ND,0.6,22,76,N/A,243,1.3,9.4,13.9,11.7,7.57,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2009-04-15,07:40,,N/A,Mostly sunny and cool with medium winds 16mph,N/A,N/A,2.81,1.02,0.04,N/A,25,0.45,N/A,N/A,0.2,0.06,0.09,16.3,142,3,1,0.4,36,106,N/A,257,1.7,9.5,15,7.4,7.92,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2009-05-14,08:00,,N/A,mostly sunny and cool with 18 mph winds.,N/A,N/A,2.01,1.59,0.02,N/A,17,0.26,N/A,N/A,0.2,0.04,0.06,13.7,112,5,1,0.3,10.1,84,N/A,194,1.1,8.5,18.6,7.9,7.74,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2009-06-15,09:20,,N/A,Partly cloudy and warm with light winds 8-9 mph,N/A,N/A,1.54,1.04,0.02,N/A,16,0.25,N/A,N/A,0.2,0.06,0.07,10.7,63,2,ND,0.2,6.7,112,N/A,191,0.9,8.4,20.4,7.8,7.73,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2009-07-13,08:25,,N/A,mostly sunny and warm with a light breeze,N/A,N/A,1.69,1.14,0.03,N/A,81,0.24,N/A,N/A,0.1,0.06,0.08,14.4,225,6,2,0.2,11,90,N/A,420,0.9,8.1,21.8,9.6,7.59,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2009-08-12,09:20,,Microcystis observed,Mostly sunny and warm with light winds.,N/A,N/A,1.35,0.4,0.01,N/A,203,0.14,N/A,N/A,0.1,0.05,0.05,12.6,469,3,ND,0.2,15.1,120,N/A,844,0.6,8,22.4,6.8,7.97,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2009-09-09,09:00,,"Microcystis observed. YSI 6600 used to measure pH and fluorescence, turner fluorometer not working. 5 minute zoo tow at this station only due to aquatic vegetation.",Mostly sunny and warm with light winds,N/A,N/A,1.86,0.47,0.01,N/A,261,0.15,N/A,N/A,ND,0.05,0.06,14.5,557,6,2,ND,10,120,N/A,997,1.2,8,21.8,6.6,8,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2009-10-07,07:55,,fluorometer and nephelometer not working,mostly sunny and cool with calm conditions,N/A,N/A,1.2,0.64,0.03,N/A,165,0.24,N/A,N/A,0.2,0.06,0.08,15,422,4,ND,0.2,14.5,144,N/A,820,N/A,8.7,18.3,N/A,8.09,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2009-11-05,07:10,,N/A,mostly sunny and cool with a light breeze.,N/A,N/A,1.07,0.96,0.06,N/A,150,0.45,N/A,N/A,0.2,0.06,0.08,14.9,388,4,ND,0.3,11.2,120,N/A,700,1.6,8.8,16.5,6.5,7.8,N/A,N/A,N/A,N/A,N/A,N/A
D19,B9D80261369,2009-12-08,10:55,,N/A,mostly sunny and cold with calm conditions,N/A,N/A,1.45,0.85,0.11,N/A,274,0.59,N/A,N/A,0.1,0.06,0.08,16.3,631,13,1,0.3,9.1,128,N/A,1153,1,10.2,9.9,7.4,7.76,N/A,N/A,N/A,N/A,N/A,N/A
D19 ,B9D80261369,2010-01-07,10:30,,N/A,"high fog, cold, light winds",N/A,N/A,1.5,1.13,0.14,N/A,303,0.58,N/A,N/A,0.2,0.06,0.1,17.8,662,17,2,0.5,11.3,120,N/A,1140,1.3,10.05,9.2,8.9,7.6,N/A,N/A,N/A,N/A,N/A,N/A
D19 ,B9D80261369,2010-02-04,09:10,,N/A,Mostly cloudy with a light breeze.,N/A,N/A,0.61,0.57,0.08,N/A,35,0.65,N/A,N/A,0.5,0.05,0.09,17.1,167,20,3,0.6,10.3,32,N/A,285,2,8.9,10.3,35.29,7.5,N/A,N/A,N/A,N/A,N/A,N/A
D19 ,B9D80261369,2010-03-08,10:35,,N/A,Partly Cloudy/ Cool/20mph winds,N/A,N/A,0.94,0.41,0.08,N/A,21,0.52,N/A,N/A,0.4,0.05,0.1,19.3,151,8,ND,0.7,7.6,76,N/A,267,1.5,9.2,12.9,10.4,7.83,N/A,N/A,N/A,N/A,N/A,N/A
D19 ,B9D80261369,2010-04-05,09:00,,N/A,Partly cloudy cool with 13 mph winds,N/A,N/A,3,1.14,0.04,N/A,22,0.42,N/A,N/A,0.3,0.05,0.06,16.9,160,5,ND,0.4,10,120,N/A,275,2,9.7,14.2,4.2,8.08,N/A,N/A,N/A,N/A,N/A,N/A
D19 ,B9D80261369,2010-05-05,09:20,,N/A,Mostly Sunny & cool w/ 15 mph winds,N/A,N/A,7.16,1.97,0.01,N/A,25,0.32,N/A,N/A,0.2,0.04,0.05,10.9,157,4,1,0.4,13.5,120,N/A,284,2.2,9.5,17.3,5.8,7.93,N/A,N/A,N/A,N/A,N/A,N/A
D19 ,B9D80261369,2010-06-02,07:50,,N/A,partly cloudy and cool,N/A,N/A,2.86,1.3,0.06,N/A,21,0.18,N/A,N/A,0.1,0.04,0.06,9.4,110,10,1,0.3,8.5,96,N/A,204,1.4,8.4,18.7,7.5,7.5,N/A,N/A,N/A,N/A,N/A,N/A
D19 ,B9D80261369,2010-07-02,07:45,,N/A,Mostly sunny and cool  with 22-25 mph winds,N/A,N/A,1.91,1.78,0.02,N/A,11,0.18,N/A,N/A,0.2,0.05,0.06,14,99,8,3,0.3,8.3,80,N/A,157,1.3,7.7,22.8,8.6,7.67,N/A,N/A,N/A,N/A,N/A,N/A
D19 ,B9D80261369,2010-08-02,09:45,,microcystis-not very dense colonies of microcystis,mostly sunny and warm,N/A,N/A,2.29,1.06,0.02,N/A,57,0.15,N/A,N/A,0.1,0.04,0.06,13.4,183,13,2,0.2,6.8,100,N/A,331,1,8.2,21.1,8.3,7.96,N/A,N/A,N/A,N/A,N/A,N/A
D19 ,B9D80261369,2010-09-13,08:55,,(M *),mostly sunny and cool w/ medium winds (8 mph),N/A,N/A,1.23,0.77,0.02,N/A,348,0.18,N/A,N/A,0.2,0.04,0.05,13.4,751,6,ND,0.2,35.6,144,N/A,1358,1.1,8.2,21.2,3.5,7.92,N/A,N/A,N/A,N/A,N/A,N/A
D19 ,B9D80261369,2010-10-12,09:30,,microcystis present,mostly sunny and warm with light winds (8 mph),N/A,N/A,0.9,0.66,0.02,N/A,205,0.19,N/A,N/A,0.2,0.04,0.05,13.9,469,3,1,0.3,5.3,184,N/A,857,1,8.2,20.2,3.1,7.6,N/A,N/A,N/A,N/A,N/A,N/A
D19 ,B9D80261369,2010-11-09,08:20,,N/A,"Mostly sunny, cool with light breeze",N/A,N/A,1.25,0.66,0.04,N/A,249,0.31,N/A,N/A,0.2,0.04,0.05,15,577,6,2,0.2,8.7,116,N/A,1024,0.7,8.8,16,6.7,7.51,N/A,N/A,N/A,N/A,N/A,N/A
D19 ,B9D80261369,2010-12-13,11:05,,Flow-through device for fluoroprobe (from company) used for the first time.,foggy and cool with light breeze,N/A,N/A,0.7,0.6,0.09,N/A,131,0.39,N/A,N/A,0.2,0.04,0.06,15.6,350,2,ND,0.4,27.1,164,N/A,639,1,9.5,11.8,6,7.08,N/A,N/A,N/A,N/A,N/A,N/A
